categoria,pergunta,intencao,status,motivo,resposta
compat_tecido_produto,posso fazer camiseta de jeans,combinado_tecido_em_produto,OK,,Não recomendamos jeans em camiseta basica - caimento ou durabilidade inadequada
compat_tecido_produto,da pra usar jeans em camiseta,combinado_tecido_em_produto,OK,,Não recomendamos jeans em camiseta basica - caimento ou durabilidade inadequada
compat_tecido_produto,camiseta de jeans fica bom,combinado_tecido_em_produto,OK,,Não recomendamos jeans em camiseta basica - caimento ou durabilidade inadequada
compat_tecido_produto,jeans serve pra camiseta,combinado_tecido_em_produto,OK,,Não recomendamos jeans em camiseta basica - caimento ou durabilidade inadequada
compat_tecido_produto,quais tecidos pra camiseta,combinado_tecidos_disponiveis_para_produto,OK,,"Para camiseta basica, os tecidos recomendados são: algodao basico, algodao penteado, malha mista, dry fit, rPET reciclado, bambu."
compat_tecido_produto,quais tecidos pra polo,combinado_tecidos_disponiveis_para_produto,OK,,"Para polo, os tecidos recomendados são: algodao penteado, algodao pima."
compat_tecido_produto,que tecido posso usar em moletom,combinado_tecidos_disponiveis_para_produto,OK,,"Para moletom, os tecidos recomendados são: moletom flanelado, moletom peluciado."
compat_tecido_produto,quais tecidos servem pra vestido,combinado_tecidos_disponiveis_para_produto,OK,,"Para vestido midi, os tecidos recomendados são: viscose, linho, tencel."
compat_pers_tecido,posso fazer bordado em jeans,combinado_personalizacao_em_tecido,OK,,Sim! Excelente - tradicional em jeans
compat_pers_tecido,da pra bordar viscose,combinado_personalizacao_em_tecido,OK,,Tecido fino pode franzir com bordado - bordado leve apenas
compat_pers_tecido,silk em algodao funciona,combinado_personalizacao_em_tecido,OK,,Sim! Combinação clássica - melhor relação custo-benefício
compat_pers_tecido,posso estampar no linho,personalizacao,MISMATCH,"esperava compat_pers_tecido, classificou 'personalizacao'","Trabalhamos com bordado, silkscreen, DTF, etiqueta personalizada e modelagem exclusiva. A melhor técnica depende da arte, tecido, quantidade e prazo. Se quiser, posso listar as opções."
compat_cor_tecido,tem algodao vermelho,combinado_cor_em_tecido,OK,,A cor vermelho em algodao basico está em estoque permanente.
compat_cor_tecido,moletom preto disponivel,cores_basicas,OK,,"Temos preto sim, em pronta entrega! Qual peça você procura nessa cor? Fazemos camisetas, polos, moletons, calças, vestidos e uniformes — é só me dizer que eu te passo os detalhes."
compat_cor_tecido,viscose rosa tem,combinado_cor_em_tecido,OK,,A cor rosa em viscose está em estoque permanente.
compat_cor_tecido,algodao na cor marinho,combinado_cor_em_tecido,OK,,A cor marinho em algodao basico está em estoque permanente.
compat_cor_tecido,quais cores em algodao,combinado_cores_disponiveis_para_tecido,OK,,"Para algodao basico, as cores em estoque permanente são: amarelo, branco, cinza chumbo, cinza mescla, marinho, preto, rosa, royal, verde bandeira, verde militar, vermelho, vinho."
compat_cor_tecido,cores disponiveis em viscose,combinado_cores_disponiveis_para_tecido,OK,,"Para viscose, as cores em estoque permanente são: branco, marinho, preto, rosa, verde militar, vinho."
compat_cor_tecido,que cores tem no moletom,cores_basicas,OK,,"Mantemos 12 cores em estoque permanente: branco, preto, cinza mescla, cinza chumbo, azul marinho, azul royal, vermelho, vinho, verde militar, verde bandeira, amarelo e rosa. Pronta entrega, sem prazo adicional."
compat_tamanho_produto,tem camiseta plus size,combinado_tamanho_em_produto,OK,,"Grade plus size para camiseta basica: disponível. Grade plus_size: G1, G2, G3, G4"
compat_tamanho_produto,polo plus size tem,combinado_tamanho_em_produto,OK,,"Grade plus size para polo: disponível. Grade plus_size: G1, G2, G3, G4"
compat_tamanho_produto,moletom em plus,combinado_tamanho_em_produto,OK,,"Grade plus size para moletom: disponível. Grade plus_size: G1, G2, G3, G4"
compat_tamanho_produto,vestido plus size,combinado_tamanho_em_produto,OK,,"Grade plus size para vestido midi: disponível. Grade plus_size: G1, G2, G3, G4"
gramatura,qual gramatura pra camiseta,combinado_gramatura_produto_uso,OK,,"Gramatura recomendada para camiseta basica (verão): 140 a 160 g/m². Leve, fresca, ideal para calor"
gramatura,qual peso de tecido usar,combinado_gramatura_produto_uso,OK,,Não tenho dados de gramatura para None. Consulte o setor técnico.
gramatura,tecido grosso ou fino pra moletom,combinado_gramatura_produto_uso,OK,,Gramatura recomendada para moletom (meia_estacao): 240 a 280 g/m². Moletom peluciado leve
gramatura,quantas gramas o tecido,tecidos,OK,,"Trabalhamos com algodão básico/penteado/pima, dry fit, viscose, linho, suplex, jeans, moletom, malha mista, tencel e alfaiataria. A escolha depende do produto e do uso. Se quiser, posso listar as opções."
viabilidade,consigo 500 camisetas em 10 dias,viabilidade_producao,OK,,"Para 500 peças em 10 dias: nosso prazo mínimo é de 15 dias úteis (sem personalização). A capacidade do setor de costura é de 135 peças/dia. Para esse prazo, vendas avalia taxa de urgência."
viabilidade,da pra produzir 1000 pecas em 20 dias,viabilidade_producao,OK,,Pode haver dificuldades para produzir 1000 peças agora: a capacidade disponível hoje é de 135 peças e você solicitou 1000. Fale com vendas para avaliar alternativas.
viabilidade,conseguem fazer 300 moletons em 15 dias,viabilidade_producao,OK,,Pode haver dificuldades para produzir 300 peças agora: a capacidade disponível hoje é de 135 peças e você solicitou 300. Fale com vendas para avaliar alternativas.
viabilidade,e viavel 200 polos em 5 dias,viabilidade_producao,OK,,"Para 200 peças em 5 dias: nosso prazo mínimo é de 15 dias úteis (sem personalização). A capacidade do setor de costura é de 135 peças/dia. Para esse prazo, vendas avalia taxa de urgência."
viabilidade,qual a capacidade tecnica,viabilidade_producao,OK,,"Sim, temos capacidade técnica para produzir 0 peças. O setor de costura tem 135 peças disponíveis hoje. Para confirmar, fale com vendas."
viabilidade,voces conseguem produzir isso,viabilidade_producao,OK,,"Sim, temos capacidade técnica para produzir 0 peças. O setor de costura tem 135 peças disponíveis hoje. Para confirmar, fale com vendas."
viabilidade,da pra produzir esse volume,viabilidade_producao,OK,,"Sim, temos capacidade técnica para produzir 0 peças. O setor de costura tem 135 peças disponíveis hoje. Para confirmar, fale com vendas."
consumo,quantos metros pra 100 camisetas,consumo_tecido,OK,,"Para 100 peças de camiseta basica, precisa de aproximadamente 120.0m (1.2m por peça). Obs: Modelagem padrão adulto M. PP reduz ~10%, XGG adiciona ~20%"
consumo,quantos metros de tecido pra 50 polos,consumo_tecido,OK,,"Para 50 peças de polo, precisa de aproximadamente 70.0m (1.4m por peça). Obs: Gola polo e estrutura adicional consomem mais tecido"
consumo,metros de tecido pra 200 moletons,consumo_tecido,OK,,"Para 200 peças de moletom, precisa de aproximadamente 360.0m (1.8m por peça). Obs: Gramatura alta + modelagem ampla aumentam consumo"
pedido_status,qual o status do meu pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,onde esta meu pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,andamento do pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,em que etapa ta meu pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,quero acompanhar meu pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,rastrear pedido,status_pedido,OK,,Claro! Me informa o número do pedido que eu consulto o andamento na produção. O formato é FF-AAAA-NNNN (ex: FF-2026-0001).
pedido_status,status do pedido FF-2024-0001,status_pedido,OK,,"Não encontrei o pedido FF-2024-0001. Confere o número? O formato é FF-AAAA-NNNN, por exemplo FF-2026-0001."
pedido_status,meu pedido FF-2024-0002,status_pedido,OK,,"Não encontrei o pedido FF-2024-0002. Confere o número? O formato é FF-AAAA-NNNN, por exemplo FF-2026-0001."
pedido_status,cade o pedido FF-2024-0003,status_pedido,OK,,"Não encontrei o pedido FF-2024-0003. Confere o número? O formato é FF-AAAA-NNNN, por exemplo FF-2026-0001."
pedido_alterar,quero alterar meu pedido,alterar_pedido_especifico,OK,,"Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
pedido_alterar,mudar o pedido,alterar_pedido_especifico,OK,,"Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
pedido_alterar,preciso trocar tamanho do pedido,alterar_pedido_especifico,OK,,"Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
pedido_alterar,alterar a cor do pedido,alterar_pedido_especifico,OK,,"Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
pedido_alterar,modificar meu pedido,alterar_pedido_especifico,OK,,"Pra alterar, me informa o número do pedido (FF-AAAA-NNNN). Lembrando: só dá pra alterar enquanto está na etapa de modelagem."
pedido_cancelar,quero cancelar o pedido,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_cancelar,cancelar meu pedido,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_cancelar,desisti do pedido,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_cancelar,quero cancelamento,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_cancelar,cancela ai,cancelar_pedido,OK,,"Pra cancelar, me informa o número do pedido (formato FF-AAAA-NNNN). Aviso: cancelamento é livre na modelagem; depois do corte pode haver custo de material já usado."
pedido_registrar,quero fazer um pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,registrar um pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,fazer pedido novo,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,quero registrar pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,novo pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,abrir um pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
pedido_registrar,cadastrar pedido,registrar_pedido,OK,,"Vamos registrar seu pedido! Qual produto você quer produzir? (ex: camiseta, polo, moletom, vestido...)"
b2b,atendem empresa,atende_empresa,OK,,"Sim, atendemos empresas (PJ) com pedido mínimo de 50 peças. Emitimos nota fiscal, oferecemos condições de pagamento corporativo (faturamento) e cronograma de entregas. Para fechamento, vou te encaminhar ao setor de vendas."
b2b,fazem atendimento b2b,atende_empresa,OK,,"Sim, atendemos empresas (PJ) com pedido mínimo de 50 peças. Emitimos nota fiscal, oferecemos condições de pagamento corporativo (faturamento) e cronograma de entregas. Para fechamento, vou te encaminhar ao setor de vendas."
b2b,atendem pessoa juridica,atende_empresa,OK,,"Sim, atendemos empresas (PJ) com pedido mínimo de 50 peças. Emitimos nota fiscal, oferecemos condições de pagamento corporativo (faturamento) e cronograma de entregas. Para fechamento, vou te encaminhar ao setor de vendas."
b2b,vendem pra empresa,atende_empresa,OK,,"Sim, atendemos empresas (PJ) com pedido mínimo de 50 peças. Emitimos nota fiscal, oferecemos condições de pagamento corporativo (faturamento) e cronograma de entregas. Para fechamento, vou te encaminhar ao setor de vendas."
b2b,fazem private label,private_label,OK,,"Sim, fazemos private label (produzimos para outras marcas usarem etiqueta própria). Inclui: produção sem nossa etiqueta, etiqueta da sua marca, embalagem neutra ou com sua identidade. Mínimo de 100 peças por modelo. O setor de vendas explica as condições contratuais."
b2b,produzem pra minha marca,private_label,OK,,"Sim, fazemos private label (produzimos para outras marcas usarem etiqueta própria). Inclui: produção sem nossa etiqueta, etiqueta da sua marca, embalagem neutra ou com sua identidade. Mínimo de 100 peças por modelo. O setor de vendas explica as condições contratuais."
b2b,white label,private_label,OK,,"Sim, fazemos private label (produzimos para outras marcas usarem etiqueta própria). Inclui: produção sem nossa etiqueta, etiqueta da sua marca, embalagem neutra ou com sua identidade. Mínimo de 100 peças por modelo. O setor de vendas explica as condições contratuais."
b2b,peca com minha marca,private_label,OK,,"Sim, fazemos private label (produzimos para outras marcas usarem etiqueta própria). Inclui: produção sem nossa etiqueta, etiqueta da sua marca, embalagem neutra ou com sua identidade. Mínimo de 100 peças por modelo. O setor de vendas explica as condições contratuais."
b2b,quero revender,revenda,OK,,"Trabalhamos com revendedores. Condições: cadastro de CNPJ ativo, primeira compra mínima de 100 peças mistas, descontos progressivos a partir da segunda compra. Para fechamento de parceria, vou te encaminhar ao setor de vendas."
b2b,sou revendedor,revenda,OK,,"Trabalhamos com revendedores. Condições: cadastro de CNPJ ativo, primeira compra mínima de 100 peças mistas, descontos progressivos a partir da segunda compra. Para fechamento de parceria, vou te encaminhar ao setor de vendas."
b2b,compro pra revender,revenda,OK,,"Trabalhamos com revendedores. Condições: cadastro de CNPJ ativo, primeira compra mínima de 100 peças mistas, descontos progressivos a partir da segunda compra. Para fechamento de parceria, vou te encaminhar ao setor de vendas."
b2b,atendem atacadista,revenda,OK,,"Trabalhamos com revendedores. Condições: cadastro de CNPJ ativo, primeira compra mínima de 100 peças mistas, descontos progressivos a partir da segunda compra. Para fechamento de parceria, vou te encaminhar ao setor de vendas."
b2b,fazem uniforme escolar,cat_uniformes,OK,,"Uniformes corporativos: polo, camisa social, jaleco, avental, conjuntos industriais, linha saúde e alimentação. Pedido mínimo 50 peças, personalização inclusa (logo, nome do colaborador)."
b2b,uniforme de escola,uniforme_escolar,OK,,"Fazemos uniforme escolar com personalização (logo da escola, nome do aluno). Atendemos escolas com pedido mínimo de 100 peças por modelo. O contrato pode prever entregas escalonadas durante o ano. Setor de vendas faz o orçamento."
b2b,farda escolar,uniforme_escolar,OK,,"Fazemos uniforme escolar com personalização (logo da escola, nome do aluno). Atendemos escolas com pedido mínimo de 100 peças por modelo. O contrato pode prever entregas escalonadas durante o ano. Setor de vendas faz o orçamento."
b2b,camiseta pra escola,uniforme_escolar,OK,,"Fazemos uniforme escolar com personalização (logo da escola, nome do aluno). Atendemos escolas com pedido mínimo de 100 peças por modelo. O contrato pode prever entregas escalonadas durante o ano. Setor de vendas faz o orçamento."
b2b,uniforme pra empresa com logo e prazo,personalizacao_bordado,MISMATCH,"esperava b2b, classificou 'personalizacao_bordado'","Para logo de empresa, o bordado é a opção mais profissional e durável, especialmente em polo e uniforme. Se o logo tiver muitas cores ou degradê, DTF pode preservar melhor a arte; se for grande volume, silk pode reduzir custo."
b2b,uniforme empresa preco e prazo,setor_vendas,MISMATCH,"esperava b2b, classificou 'setor_vendas'","Pra uniforme polo, o valor final quem confirma é vendas — mas eu consigo dar uma estimativa aqui na hora. Se o que falta é só quantidade ou personalização, é só me dizer que eu calculo."
bot_meta,voce e um robo,sobre_o_bot,OK,,"Sou o assistente virtual do setor de produção da Fashion Flow. Fui criado para responder dúvidas sobre nosso processo, tecidos, personalização e prazos. Se preferir falar com um atendente humano, é só pedir!"
bot_meta,voce e ia,sobre_o_bot,OK,,"Sou o assistente virtual do setor de produção da Fashion Flow. Fui criado para responder dúvidas sobre nosso processo, tecidos, personalização e prazos. Se preferir falar com um atendente humano, é só pedir!"
bot_meta,voce e humano,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,qual seu nome,sobre_o_bot,OK,,"Sou o assistente virtual do setor de produção da Fashion Flow. Fui criado para responder dúvidas sobre nosso processo, tecidos, personalização e prazos. Se preferir falar com um atendente humano, é só pedir!"
bot_meta,voce e um bot,sobre_o_bot,OK,,"Sou o assistente virtual do setor de produção da Fashion Flow. Fui criado para responder dúvidas sobre nosso processo, tecidos, personalização e prazos. Se preferir falar com um atendente humano, é só pedir!"
bot_meta,to falando com uma pessoa,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,quero falar com atendente,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,quero um humano,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,me passa pra uma pessoa,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,falar com alguem de verdade,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,quero atendente humano,atendente_humano,OK,,"Sem problema! Vou te transferir para um atendente humano do setor de produção. Atendimento humano: segunda a sexta, 8h às 18h. Fora desse horário, deixe sua dúvida que respondemos no próximo dia útil."
bot_meta,qual o horario de atendimento,horario_atendimento,OK,,"O bot da produção atende 24/7. O atendimento humano funciona de segunda a sexta, das 8h às 18h. Não atendemos no fim de semana nem em feriados nacionais. Pedidos urgentes do fim de semana entram na fila do próximo dia útil."
bot_meta,que horas voces atendem,horario_atendimento,OK,,"O bot da produção atende 24/7. O atendimento humano funciona de segunda a sexta, das 8h às 18h. Não atendemos no fim de semana nem em feriados nacionais. Pedidos urgentes do fim de semana entram na fila do próximo dia útil."
bot_meta,horario de funcionamento,horario_atendimento,OK,,"O bot da produção atende 24/7. O atendimento humano funciona de segunda a sexta, das 8h às 18h. Não atendemos no fim de semana nem em feriados nacionais. Pedidos urgentes do fim de semana entram na fila do próximo dia útil."
setor_vendas,quanto custa uma camiseta,setor_vendas,OK,,"Pra camiseta basica, o valor final quem confirma é vendas — mas eu consigo dar uma estimativa aqui na hora. Se o que falta é só quantidade ou personalização, é só me dizer que eu calculo."
setor_vendas,qual o preco,setor_vendas,OK,,"Para preço, valor final, pagamento, desconto ou fechamento, vendas confirma a proposta. Se você me disser produto, quantidade e personalização, eu consigo dar uma estimativa antes."
setor_vendas,quero comprar,setor_vendas,OK,,"Para preço, valor final, pagamento, desconto ou fechamento, vendas confirma a proposta. Se você me disser produto, quantidade e personalização, eu consigo dar uma estimativa antes."
setor_vendas,qual o valor,setor_vendas,OK,,"Para preço, valor final, pagamento, desconto ou fechamento, vendas confirma a proposta. Se você me disser produto, quantidade e personalização, eu consigo dar uma estimativa antes."
setor_vendas,quanto sai uma polo,setor_vendas,OK,,"Pra polo, o valor final quem confirma é vendas — mas eu consigo dar uma estimativa aqui na hora. Se o que falta é só quantidade ou personalização, é só me dizer que eu calculo."
setor_vendas,formas de pagamento,setor_vendas,OK,,"Para preço, valor final, pagamento, desconto ou fechamento, vendas confirma a proposta. Se você me disser produto, quantidade e personalização, eu consigo dar uma estimativa antes."
setor_vendas,aceita cartao,setor_vendas,OK,,"Para preço, valor final, pagamento, desconto ou fechamento, vendas confirma a proposta. Se você me disser produto, quantidade e personalização, eu consigo dar uma estimativa antes."
setor_vendas,parcela em quantas vezes,setor_vendas,OK,,"Para preço, valor final, pagamento, desconto ou fechamento, vendas confirma a proposta. Se você me disser produto, quantidade e personalização, eu consigo dar uma estimativa antes."
setor_logistica,voces entregam,setor_logistica,OK,,"Isso fica com logística: frete, envio, rastreio e prazo de entrega dependem do endereço e da transportadora. Se você já tem pedido, me informe o número FF-AAAA-NNNN; se ainda não fechou, vendas calcula o frete no orçamento."
setor_logistica,qual o frete,setor_logistica,OK,,"Isso fica com logística: frete, envio, rastreio e prazo de entrega dependem do endereço e da transportadora. Se você já tem pedido, me informe o número FF-AAAA-NNNN; se ainda não fechou, vendas calcula o frete no orçamento."
setor_logistica,como e a entrega,setor_logistica,OK,,"Isso fica com logística: frete, envio, rastreio e prazo de entrega dependem do endereço e da transportadora. Se você já tem pedido, me informe o número FF-AAAA-NNNN; se ainda não fechou, vendas calcula o frete no orçamento."
setor_logistica,fazem envio,setor_logistica,OK,,"Isso fica com logística: frete, envio, rastreio e prazo de entrega dependem do endereço e da transportadora. Se você já tem pedido, me informe o número FF-AAAA-NNNN; se ainda não fechou, vendas calcula o frete no orçamento."
setor_logistica,entregam em todo brasil,setor_logistica,OK,,"Isso fica com logística: frete, envio, rastreio e prazo de entrega dependem do endereço e da transportadora. Se você já tem pedido, me informe o número FF-AAAA-NNNN; se ainda não fechou, vendas calcula o frete no orçamento."
setor_logistica,qual transportadora,setor_logistica,OK,,"Isso fica com logística: frete, envio, rastreio e prazo de entrega dependem do endereço e da transportadora. Se você já tem pedido, me informe o número FF-AAAA-NNNN; se ainda não fechou, vendas calcula o frete no orçamento."
setor_logistica,quanto custa o frete,setor_logistica,OK,,"Isso fica com logística: frete, envio, rastreio e prazo de entrega dependem do endereço e da transportadora. Se você já tem pedido, me informe o número FF-AAAA-NNNN; se ainda não fechou, vendas calcula o frete no orçamento."
setor_logistica,codigo de rastreio,setor_logistica,OK,,"Isso fica com logística: frete, envio, rastreio e prazo de entrega dependem do endereço e da transportadora. Se você já tem pedido, me informe o número FF-AAAA-NNNN; se ainda não fechou, vendas calcula o frete no orçamento."
setor_devolucao,quero devolver,setor_devolucao,OK,,"Para troca, devolução, tamanho errado ou problema na peça recebida, o próximo passo é abrir análise do pedido. Me envie o número FF-AAAA-NNNN e explique o que veio errado; com isso a equipe verifica troca, ajuste ou devolução."
setor_devolucao,como faco a troca,setor_devolucao,OK,,"Para troca, devolução, tamanho errado ou problema na peça recebida, o próximo passo é abrir análise do pedido. Me envie o número FF-AAAA-NNNN e explique o que veio errado; com isso a equipe verifica troca, ajuste ou devolução."
setor_devolucao,veio tamanho errado quero trocar,setor_devolucao,OK,,"Para troca, devolução, tamanho errado ou problema na peça recebida, o próximo passo é abrir análise do pedido. Me envie o número FF-AAAA-NNNN e explique o que veio errado; com isso a equipe verifica troca, ajuste ou devolução."
setor_devolucao,politica de devolucao,setor_devolucao,OK,,"Para troca, devolução, tamanho errado ou problema na peça recebida, o próximo passo é abrir análise do pedido. Me envie o número FF-AAAA-NNNN e explique o que veio errado; com isso a equipe verifica troca, ajuste ou devolução."
setor_devolucao,quero meu dinheiro de volta,setor_devolucao,OK,,"Para troca, devolução, tamanho errado ou problema na peça recebida, o próximo passo é abrir análise do pedido. Me envie o número FF-AAAA-NNNN e explique o que veio errado; com isso a equipe verifica troca, ajuste ou devolução."
setor_devolucao,como devolvo a peca,setor_devolucao,OK,,"Para troca, devolução, tamanho errado ou problema na peça recebida, o próximo passo é abrir análise do pedido. Me envie o número FF-AAAA-NNNN e explique o que veio errado; com isso a equipe verifica troca, ajuste ou devolução."
setor_compras,quero ser fornecedor,setor_compras,OK,,"Se você quer vender ou fornecer tecido para a Fashion Flow, isso é assunto de compras. O ideal é enviar tipo de material, composição, ficha técnica, capacidade de fornecimento e contato comercial."
setor_compras,como vendo pra voces,setor_compras,OK,,"Se você quer vender ou fornecer tecido para a Fashion Flow, isso é assunto de compras. O ideal é enviar tipo de material, composição, ficha técnica, capacidade de fornecimento e contato comercial."
setor_compras,setor de compras,setor_compras,OK,,"Se você quer vender ou fornecer tecido para a Fashion Flow, isso é assunto de compras. O ideal é enviar tipo de material, composição, ficha técnica, capacidade de fornecimento e contato comercial."
setor_compras,quero fornecer tecido,setor_compras,OK,,"Se você quer vender ou fornecer tecido para a Fashion Flow, isso é assunto de compras. O ideal é enviar tipo de material, composição, ficha técnica, capacidade de fornecimento e contato comercial."
setor_almoxarifado,controle de estoque interno,disponibilidade_materiais,OK,,"Visão geral de estoque: disponíveis (13) — algodao basico, algodao penteado, algodao pima, malha mista, moletom flanelado, moletom peluciado... + 7 outros. Indisponíveis: jeans, linho."
setor_almoxarifado,almoxarifado,setor_almoxarifado,OK,,Disponibilidade de matéria-prima é controlada pelo almoxarifado. Me diga qual tecido ou material você quer consultar que eu tento verificar pela base cadastrada.
setor_almoxarifado,estocagem de material,setor_almoxarifado,OK,,Disponibilidade de matéria-prima é controlada pelo almoxarifado. Me diga qual tecido ou material você quer consultar que eu tento verificar pela base cadastrada.
fallback_ok,asdfgh,clarificacao,SPURIOUS,gibberish/fora casou com 'clarificacao',Ficou meio ambíguo pra mim aqui. Você quer saber sobre qualidade ou sobre vendas?
fallback_ok,kkkk,clarificacao,SPURIOUS,gibberish/fora casou com 'clarificacao',Ficou meio ambíguo pra mim aqui. Você quer saber sobre personalização ou sobre linha infantil?
fallback_ok,xpto qwerty,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,??????,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,aaaaa,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,123xyz,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,lorem ipsum,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,blablabla,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,test test,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,.....,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
